Vocabulary Size , Context Size , Embedding Mode , Embedding Size , Question Type , Answer Vocabulary Size , Question , (Average) Relative Rank , Answer
500 , 2 , word , 20 , Conjugation  , 500 , take:taking::go:going  , 0.018000000000000016 , sure
500 , 2 , word , 20 , Conjugation  , 500 , take:took::go:went  , 0.43999999999999995 , love
500 , 2 , word , 20 , Conjugation  , 500 , take:took::have:had  , 0.42200000000000004 , love
500 , 2 , word , 20 , Conjugation  , 500 , take:taken::have:had  , 0.21999999999999997 , sure
500 , 2 , word , 20 , Conjugation  , 500 , go:going::have:having  , 0.89 , sure
500 , 2 , word , 20 , Conjugation  , 500 , have:has::do:does  , 0.006000000000000005 , sure
500 , 2 , word , 20 , Conjugation  , 500 , have:having::do:doing  , 0.838 , investigation
500 , 2 , word , 20 , Conjugation  , 500 , do:doing::make:making  , 0.010000000000000009 , sure
500 , 2 , word , 20 , Conjugation  , 500 , do:did::make:made  , 0.706 , sure
500 , 2 , word , 20 , Conjugation  , 500 , do:done::make:made  , 0.252 , love
500 , 2 , word , 20 , Conjugation  ,  ,  , 0.38020000000000004,
500 , 4 , state , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.03200000000000003 , sure
500 , 4 , state , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.37 , love
500 , 4 , state , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.08399999999999996 , sure
500 , 4 , state , 5 , Singular/Plural  ,  ,  , 0.162,
500 , 4 , state , 5 , Derivation  , 500 , America:American::Europe:European  , 0.008000000000000007 , sure
500 , 4 , state , 5 , Derivation  ,  ,  , 0.008000000000000007,
500 , 4 , state , 5 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , state , 5 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , state , 5 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , state , 5 , Gender  ,  ,  , -1,
500 , 4 , state , 5 , Conjugation  , 500 , take:taking::go:going  , 0.06000000000000005 , sure
500 , 4 , state , 5 , Conjugation  , 500 , take:took::go:went  , 0.030000000000000027 , sure
500 , 4 , state , 5 , Conjugation  , 500 , take:took::have:had  , 0.06599999999999995 , sure
500 , 4 , state , 5 , Conjugation  , 500 , take:taken::have:had  , 0.18000000000000005 , record
500 , 4 , state , 5 , Conjugation  , 500 , go:going::have:having  , 0.030000000000000027 , record
500 , 4 , state , 5 , Conjugation  , 500 , have:has::do:does  , 0.07599999999999996 , sure
500 , 4 , state , 5 , Conjugation  , 500 , have:having::do:doing  , 0.01200000000000001 , sure
500 , 4 , state , 5 , Conjugation  , 500 , do:doing::make:making  , 0.0040000000000000036 , sure
500 , 4 , state , 5 , Conjugation  , 500 , do:did::make:made  , 0.10399999999999998 , sure
500 , 4 , state , 5 , Conjugation  , 500 , do:done::make:made  , 0.0020000000000000018 , sure
500 , 4 , state , 5 , Conjugation  ,  ,  , 0.056400000000000006,
500 , 4 , state , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.020000000000000018 , sure
500 , 4 , state , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.10799999999999998 , record
500 , 4 , state , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.02400000000000002 , sure
500 , 4 , state , 10 , Singular/Plural  ,  ,  , 0.05066666666666667,
500 , 4 , state , 10 , Derivation  , 500 , America:American::Europe:European  , 0.0040000000000000036 , sure
500 , 4 , state , 10 , Derivation  ,  ,  , 0.0040000000000000036,
500 , 4 , state , 10 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , state , 10 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , state , 10 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , state , 10 , Gender  ,  ,  , -1,
500 , 4 , state , 10 , Conjugation  , 500 , take:taking::go:going  , 0.0020000000000000018 , sure
500 , 4 , state , 10 , Conjugation  , 500 , take:took::go:went  , 0.08199999999999996 , sure
500 , 4 , state , 10 , Conjugation  , 500 , take:took::have:had  , 0.13 , sure
500 , 4 , state , 10 , Conjugation  , 500 , take:taken::have:had  , 0.514 , love
500 , 4 , state , 10 , Conjugation  , 500 , go:going::have:having  , 0.008000000000000007 , sure
500 , 4 , state , 10 , Conjugation  , 500 , have:has::do:does  , 0.008000000000000007 , sure
500 , 4 , state , 10 , Conjugation  , 500 , have:having::do:doing  , 0.008000000000000007 , sure
500 , 4 , state , 10 , Conjugation  , 500 , do:doing::make:making  , 0.0020000000000000018 , sure
500 , 4 , state , 10 , Conjugation  , 500 , do:did::make:made  , 0.02200000000000002 , sure
500 , 4 , state , 10 , Conjugation  , 500 , do:done::make:made  , 0.0040000000000000036 , sure
500 , 4 , state , 10 , Conjugation  ,  ,  , 0.078,
500 , 4 , state , 15 , Singular/Plural  , 500 , day:days::year:years  , 0.0040000000000000036 , sure
500 , 4 , state , 15 , Singular/Plural  , 500 , man:men::woman:women  , 0.0040000000000000036 , sure
500 , 4 , state , 15 , Singular/Plural  , 500 , country:countries::year:years  , 0.01200000000000001 , sure
500 , 4 , state , 15 , Singular/Plural  ,  ,  , 0.006666666666666672,
500 , 4 , state , 15 , Derivation  , 500 , America:American::Europe:European  , 0.0040000000000000036 , sure
500 , 4 , state , 15 , Derivation  ,  ,  , 0.0040000000000000036,
500 , 4 , state , 15 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , state , 15 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , state , 15 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , state , 15 , Gender  ,  ,  , -1,
500 , 4 , state , 15 , Conjugation  , 500 , take:taking::go:going  , 0.0020000000000000018 , sure
500 , 4 , state , 15 , Conjugation  , 500 , take:took::go:went  , 0.118 , sure
500 , 4 , state , 15 , Conjugation  , 500 , take:took::have:had  , 0.018000000000000016 , sure
500 , 4 , state , 15 , Conjugation  , 500 , take:taken::have:had  , 0.21599999999999997 , record
500 , 4 , state , 15 , Conjugation  , 500 , go:going::have:having  , 0.0020000000000000018 , sure
500 , 4 , state , 15 , Conjugation  , 500 , have:has::do:does  , 0.0020000000000000018 , sure
500 , 4 , state , 15 , Conjugation  , 500 , have:having::do:doing  , 0.0040000000000000036 , sure
500 , 4 , state , 15 , Conjugation  , 500 , do:doing::make:making  , 0.0020000000000000018 , sure
500 , 4 , state , 15 , Conjugation  , 500 , do:did::make:made  , 0.052000000000000046 , record
500 , 4 , state , 15 , Conjugation  , 500 , do:done::make:made  , 0.0020000000000000018 , sure
500 , 4 , state , 15 , Conjugation  ,  ,  , 0.041800000000000004,
500 , 4 , state , 20 , Singular/Plural  , 500 , day:days::year:years  , 0.0040000000000000036 , sure
500 , 4 , state , 20 , Singular/Plural  , 500 , man:men::woman:women  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Singular/Plural  , 500 , country:countries::year:years  , 0.010000000000000009 , sure
500 , 4 , state , 20 , Singular/Plural  ,  ,  , 0.005333333333333338,
500 , 4 , state , 20 , Derivation  , 500 , America:American::Europe:European  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Derivation  ,  ,  , 0.0020000000000000018,
500 , 4 , state , 20 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , state , 20 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , state , 20 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , state , 20 , Gender  ,  ,  , -1,
500 , 4 , state , 20 , Conjugation  , 500 , take:taking::go:going  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Conjugation  , 500 , take:took::go:went  , 0.040000000000000036 , sure
500 , 4 , state , 20 , Conjugation  , 500 , take:took::have:had  , 0.008000000000000007 , sure
500 , 4 , state , 20 , Conjugation  , 500 , take:taken::have:had  , 0.08399999999999996 , sure
500 , 4 , state , 20 , Conjugation  , 500 , go:going::have:having  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Conjugation  , 500 , have:has::do:does  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Conjugation  , 500 , have:having::do:doing  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Conjugation  , 500 , do:doing::make:making  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Conjugation  , 500 , do:did::make:made  , 0.010000000000000009 , sure
500 , 4 , state , 20 , Conjugation  , 500 , do:done::make:made  , 0.0020000000000000018 , sure
500 , 4 , state , 20 , Conjugation  ,  ,  , 0.015400000000000002,
500 , 4 , word , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.45799999999999996 , record
500 , 4 , word , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.050000000000000044 , sure
500 , 4 , word , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.48 , record
500 , 4 , word , 5 , Singular/Plural  ,  ,  , 0.3293333333333333,
500 , 4 , word , 5 , Derivation  , 500 , America:American::Europe:European  , 0.014000000000000012 , sure
500 , 4 , word , 5 , Derivation  ,  ,  , 0.014000000000000012,
500 , 4 , word , 5 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , word , 5 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , word , 5 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , word , 5 , Gender  ,  ,  , -1,
500 , 4 , word , 5 , Conjugation  , 500 , take:taking::go:going  , 0.376 , sure
500 , 4 , word , 5 , Conjugation  , 500 , take:took::go:went  , 0.812 , sure
500 , 4 , word , 5 , Conjugation  , 500 , take:took::have:had  , 0.8200000000000001 , sure
500 , 4 , word , 5 , Conjugation  , 500 , take:taken::have:had  , 0.04400000000000004 , sure
500 , 4 , word , 5 , Conjugation  , 500 , go:going::have:having  , 0.17600000000000005 , sure
500 , 4 , word , 5 , Conjugation  , 500 , have:has::do:does  , 0.02400000000000002 , sure
500 , 4 , word , 5 , Conjugation  , 500 , have:having::do:doing  , 0.07199999999999995 , sure
500 , 4 , word , 5 , Conjugation  , 500 , do:doing::make:making  , 0.08999999999999997 , sure
500 , 4 , word , 5 , Conjugation  , 500 , do:did::make:made  , 0.85 , industry
500 , 4 , word , 5 , Conjugation  , 500 , do:done::make:made  , 0.866 , sure
500 , 4 , word , 5 , Conjugation  ,  ,  , 0.413,
500 , 4 , word , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.266 , record
500 , 4 , word , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.01200000000000001 , sure
500 , 4 , word , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.30600000000000005 , record
500 , 4 , word , 10 , Singular/Plural  ,  ,  , 0.19466666666666668,
500 , 4 , word , 10 , Derivation  , 500 , America:American::Europe:European  , 0.0040000000000000036 , sure
500 , 4 , word , 10 , Derivation  ,  ,  , 0.0040000000000000036,
500 , 4 , word , 10 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , word , 10 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , word , 10 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , word , 10 , Gender  ,  ,  , -1,
500 , 4 , word , 10 , Conjugation  , 500 , take:taking::go:going  , 0.07199999999999995 , sure
500 , 4 , word , 10 , Conjugation  , 500 , take:took::go:went  , 0.81 , sure
500 , 4 , word , 10 , Conjugation  , 500 , take:took::have:had  , 0.924 , industry
500 , 4 , word , 10 , Conjugation  , 500 , take:taken::have:had  , 0.01200000000000001 , sure
500 , 4 , word , 10 , Conjugation  , 500 , go:going::have:having  , 0.030000000000000027 , sure
500 , 4 , word , 10 , Conjugation  , 500 , have:has::do:does  , 0.010000000000000009 , sure
500 , 4 , word , 10 , Conjugation  , 500 , have:having::do:doing  , 0.06599999999999995 , sure
500 , 4 , word , 10 , Conjugation  , 500 , do:doing::make:making  , 0.09999999999999998 , sure
500 , 4 , word , 10 , Conjugation  , 500 , do:did::make:made  , 0.896 , sales
500 , 4 , word , 10 , Conjugation  , 500 , do:done::make:made  , 0.982 , games
500 , 4 , word , 10 , Conjugation  ,  ,  , 0.3902,
500 , 4 , word , 15 , Singular/Plural  , 500 , day:days::year:years  , 0.18999999999999995 , record
500 , 4 , word , 15 , Singular/Plural  , 500 , man:men::woman:women  , 0.008000000000000007 , sure
500 , 4 , word , 15 , Singular/Plural  , 500 , country:countries::year:years  , 0.28400000000000003 , record
500 , 4 , word , 15 , Singular/Plural  ,  ,  , 0.16066666666666665,
500 , 4 , word , 15 , Derivation  , 500 , America:American::Europe:European  , 0.020000000000000018 , sure
500 , 4 , word , 15 , Derivation  ,  ,  , 0.020000000000000018,
500 , 4 , word , 15 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , word , 15 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , word , 15 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , word , 15 , Gender  ,  ,  , -1,
500 , 4 , word , 15 , Conjugation  , 500 , take:taking::go:going  , 0.02200000000000002 , sure
500 , 4 , word , 15 , Conjugation  , 500 , take:took::go:went  , 0.852 , industry
500 , 4 , word , 15 , Conjugation  , 500 , take:took::have:had  , 0.906 , industry
500 , 4 , word , 15 , Conjugation  , 500 , take:taken::have:had  , 0.136 , record
500 , 4 , word , 15 , Conjugation  , 500 , go:going::have:having  , 0.06000000000000005 , sure
500 , 4 , word , 15 , Conjugation  , 500 , have:has::do:does  , 0.0020000000000000018 , sure
500 , 4 , word , 15 , Conjugation  , 500 , have:having::do:doing  , 0.05600000000000005 , sure
500 , 4 , word , 15 , Conjugation  , 500 , do:doing::make:making  , 0.04800000000000004 , sure
500 , 4 , word , 15 , Conjugation  , 500 , do:did::make:made  , 0.842 , sure
500 , 4 , word , 15 , Conjugation  , 500 , do:done::make:made  , 0.898 , sure
500 , 4 , word , 15 , Conjugation  ,  ,  , 0.3822,
500 , 4 , word , 20 , Singular/Plural  , 500 , day:days::year:years  , 0.18000000000000005 , record
500 , 4 , word , 20 , Singular/Plural  , 500 , man:men::woman:women  , 0.008000000000000007 , sure
500 , 4 , word , 20 , Singular/Plural  , 500 , country:countries::year:years  , 0.236 , record
500 , 4 , word , 20 , Singular/Plural  ,  ,  , 0.14133333333333334,
500 , 4 , word , 20 , Derivation  , 500 , America:American::Europe:European  , 0.0040000000000000036 , sure
500 , 4 , word , 20 , Derivation  ,  ,  , 0.0040000000000000036,
500 , 4 , word , 20 , Antonymy/Entailment  ,  ,  , -1,
500 , 4 , word , 20 , Distinction/Comparison s ,  ,  , -1,
500 , 4 , word , 20 , Distinction/Comparison  ,  ,  , -1,
500 , 4 , word , 20 , Gender  ,  ,  , -1,
500 , 4 , word , 20 , Conjugation  , 500 , take:taking::go:going  , 0.014000000000000012 , sure
500 , 4 , word , 20 , Conjugation  , 500 , take:took::go:went  , 0.848 , sure
500 , 4 , word , 20 , Conjugation  , 500 , take:took::have:had  , 0.968 , hospital
500 , 4 , word , 20 , Conjugation  , 500 , take:taken::have:had  , 0.05800000000000005 , record
500 , 4 , word , 20 , Conjugation  , 500 , go:going::have:having  , 0.05400000000000005 , sure
500 , 4 , word , 20 , Conjugation  , 500 , have:has::do:does  , 0.010000000000000009 , sure
500 , 4 , word , 20 , Conjugation  , 500 , have:having::do:doing  , 0.10999999999999999 , sure
500 , 4 , word , 20 , Conjugation  , 500 , do:doing::make:making  , 0.050000000000000044 , sure
500 , 4 , word , 20 , Conjugation  , 500 , do:did::make:made  , 0.832 , sure
500 , 4 , word , 20 , Conjugation  , 500 , do:done::make:made  , 0.912 , doesn
500 , 4 , word , 20 , Conjugation  ,  ,  , 0.3856,
500 , 50 , state , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.03600000000000003 , sure
500 , 50 , state , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.10999999999999999 , sure
500 , 50 , state , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.06000000000000005 , sure
500 , 50 , state , 5 , Singular/Plural  ,  ,  , 0.0686666666666667,
500 , 50 , state , 5 , Derivation  , 500 , America:American::Europe:European  , 0.0040000000000000036 , sure
500 , 50 , state , 5 , Derivation  ,  ,  , 0.0040000000000000036,
500 , 50 , state , 5 , Antonymy/Entailment  ,  ,  , -1,
500 , 50 , state , 5 , Distinction/Comparison s ,  ,  , -1,
500 , 50 , state , 5 , Distinction/Comparison  ,  ,  , -1,
500 , 50 , state , 5 , Gender  ,  ,  , -1,
500 , 50 , state , 5 , Conjugation  , 500 , take:taking::go:going  , 0.052000000000000046 , sure
500 , 50 , state , 5 , Conjugation  , 500 , take:took::go:went  , 0.15600000000000003 , record
500 , 50 , state , 5 , Conjugation  , 500 , take:took::have:had  , 0.06999999999999995 , record
500 , 50 , state , 5 , Conjugation  , 500 , take:taken::have:had  , 0.272 , record
500 , 50 , state , 5 , Conjugation  , 500 , go:going::have:having  , 0.0040000000000000036 , sure
500 , 50 , state , 5 , Conjugation  , 500 , have:has::do:does  , 0.276 , sure
500 , 50 , state , 5 , Conjugation  , 500 , have:having::do:doing  , 0.0040000000000000036 , sure
500 , 50 , state , 5 , Conjugation  , 500 , do:doing::make:making  , 0.0040000000000000036 , sure
500 , 50 , state , 5 , Conjugation  , 500 , do:did::make:made  , 0.0040000000000000036 , sure
500 , 50 , state , 5 , Conjugation  , 500 , do:done::make:made  , 0.038000000000000034 , sure
500 , 50 , state , 5 , Conjugation  ,  ,  , 0.08800000000000001,
500 , 50 , state , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.01200000000000001 , sure
500 , 50 , state , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.04600000000000004 , sure
500 , 50 , state , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.018000000000000016 , sure
500 , 50 , state , 10 , Singular/Plural  ,  ,  , 0.025333333333333357,
500 , 50 , state , 10 , Derivation  , 500 , America:American::Europe:European  , 0.0040000000000000036 , sure
500 , 50 , state , 10 , Derivation  ,  ,  , 0.0040000000000000036,
500 , 50 , state , 10 , Antonymy/Entailment  ,  ,  , -1,
500 , 50 , state , 10 , Distinction/Comparison s ,  ,  , -1,
500 , 50 , state , 10 , Distinction/Comparison  ,  ,  , -1,
500 , 50 , state , 10 , Gender  ,  ,  , -1,
500 , 50 , state , 10 , Conjugation  , 500 , take:taking::go:going  , 0.0020000000000000018 , sure
500 , 50 , state , 10 , Conjugation  , 500 , take:took::go:went  , 0.09199999999999997 , record
500 , 50 , state , 10 , Conjugation  , 500 , take:took::have:had  , 0.10799999999999998 , record
500 , 50 , state , 10 , Conjugation  , 500 , take:taken::have:had  , 0.33399999999999996 , record
500 , 50 , state , 10 , Conjugation  , 500 , go:going::have:having  , 0.0020000000000000018 , sure
500 , 50 , state , 10 , Conjugation  , 500 , have:has::do:does  , 0.138 , sure
500 , 50 , state , 10 , Conjugation  , 500 , have:having::do:doing  , 0.0020000000000000018 , sure
500 , 50 , state , 10 , Conjugation  , 500 , do:doing::make:making  , 0.0020000000000000018 , sure
500 , 50 , state , 10 , Conjugation  , 500 , do:did::make:made  , 0.0020000000000000018 , sure
500 , 50 , state , 10 , Conjugation  , 500 , do:done::make:made  , 0.01200000000000001 , sure
500 , 50 , state , 10 , Conjugation  ,  ,  , 0.06939999999999999,
500 , 50 , state , 15 , Singular/Plural  , 500 , day:days::year:years  , 0.010000000000000009 , sure
